fik_C1,fik_C2,fik_C3,fik_C4,DisplayName,Year,ExhibitionTitle,IsFuzzy
1.0,0.0,0.0,0.0,philip guston,1956,Twelve Americans,False
1.0,0.0,0.0,0.0,william a. barrell,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,neil barrett,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,adriana scalamandre,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"mccampbell & company, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,w.r. kuenzel,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,j. burgess,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,angelo testa,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,albert vesciunas,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,herbert simon,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,william dyce,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,hilaire-germain-edgar degas,1956,Renoir's Reclining Nude,False
1.0,0.0,0.0,0.0,anderson studio of handweaving,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,john b. nevin,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,constantin brancusi,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,"princeton knitting mills, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,erich buchholz,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,julius n. werk,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"onondaga silk company, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,raoul hague,1956,Twelve Americans,False
1.0,0.0,0.0,0.0,warwick laboratories,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"isabel scott fabrics, new york, ny",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,paul seckel,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,joseph rosenberg,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,edmondo bacci,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,louis schanker,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,william mctaggart,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,emily belding,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,george o'connell,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,harry ilg,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,edward giobbi,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,john brice,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,peter de wint,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,irving epstein,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,wols (a. o. wolfgang schulze),1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,argonaut mills,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,harold krisel,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,wilson steer,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,dorothy cantor,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,louis grebenak,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"frank & stessel, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,walter richard sickert,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,window shade manufacturers association,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,ellsworth kelly,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,ben nicholson,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,henry ries,1956,Family Service Association Posters,False
1.0,0.0,0.0,0.0,gerald c. boyce,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,hella skowronski,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,john hultberg,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,stella pines,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,william skinner & sons,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,william c. segal,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,collins & aikman corporation,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,john wilde,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,weavers of rabun,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,gwen john,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,seymour rosofsky,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,kempert quabius,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,jason berger,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,william blake,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,sy hyman,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,paul nash,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,dolores mcfarlane,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,john constable,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,walter greaves,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,thomas girtin,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,ibram lassaw,1956,Twelve Americans,False
1.0,0.0,0.0,0.0,william brice,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,reuben berman,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,sam olkinetzky,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,emilio vedova,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,milson thomas,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,balthus (baltusz klossowski de rola),1956,Balthus,False
1.0,0.0,0.0,0.0,emilie forsyth,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,victor d'amico,1956,Children's Holiday Carnival,False
1.0,0.0,0.0,0.0,"reeves brothers, new york, ny",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,john roy,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"strathmore woolens, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"hess goldsmith & company, new york, ny",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,rené d'harnoncourt,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,franklin colvin,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,vincent van gogh,1956,Renoir's Reclining Nude,False
1.0,0.0,0.0,0.0,sewell sillman,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,pat ballenzweig,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,bruce shobaken,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"anglo fabrics company, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,maxwell textile division,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,rico lebrun,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"fazakas fabrics, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,robert phipps,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,norman h. loring,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,franz kline,1956,Twelve Americans,False
1.0,0.0,0.0,0.0,carol summers,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,bernard rudofsky,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,roy ginstrom,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,h.b. lehman-connor company inc.,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,william a. garnett,1956,Diogenes with a Camera IV,False
1.0,0.0,0.0,0.0,don wight,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"j.h. thorp & co., inc., new york, ny",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,peter takal,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"hanora fabrics company, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,leon goldin,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,ilsa statz,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,ivan majdrakoff,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"cone mills, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,carmen l. cicero,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,ivon hitchens,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,phil bard,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,wellington sears company,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,wayne miller,1956,Family Service Association Posters,False
1.0,0.0,0.0,0.0,"native laces & textiles, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"everfast fabrics, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,édouard vuillard,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,rené robert bouché,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,arthur drexler,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,seymour drumlevitch,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,thomas george,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,forstmann woolen company,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,a.g. sherman,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,charles lassiter,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,graham sutherland,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,united elastic corporation,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"burlington mills, industrial division",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,idelle l. feinberg,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,e.e. burdett,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,ralph higbee,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"j.p. stevens & company, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"fablok mills, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,ben-zion,1956,Family Service Association Posters,False
1.0,0.0,0.0,0.0,baldwin-machado,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,edward a. anderson,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,nell blaine,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,anatoly timofeevich zverev,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,matt kahn,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,walter feldman,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,stuart h. frost,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"l. anton maix, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,augustus john,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,leslie tillet,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,misch kohn,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,robert leydenfrost,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,donald yacoe,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,pacific mills,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,albert alcalay,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,louise shiffer,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,acme backing corporation,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,samuel palmer,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,lilly e. hoffman,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,giuseppe capogrossi,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,gerhard marcks,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,harold altman,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,marie nichols,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,otto wollner,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,gérard schneider,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,josef albers,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,varujan boghosian,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,fritz glarner,1956,Twelve Americans,False
1.0,0.0,0.0,0.0,anni albers,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,stephen greene,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,edward corbett,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,clinton hill,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,cleade enders,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,richard parkes bonington,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,freda diamond,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,oskar kokoschka,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,helen rennie,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,roger bachman studios,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,sidney jack hurwitz,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,marc chagall,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,matthew smith,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,emile gemake,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,sam francis,1956,Twelve Americans,False
1.0,0.0,0.0,0.0,jacques e. maisch,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,boris kroll,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,george ratkai,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,wolcott ely,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"scalamandre silks, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,harry fleisher,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,arundell clarke,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,lászló moholy-nagy,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,zeke ziner,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,pierre kleykamp,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,alexander calder,1956,Children's Holiday Carnival,False
1.0,0.0,0.0,0.0,"ross-zeldin, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,erwine laverne,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,worumbo manufacturing company,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,john rombola,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,irene siegel,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,harvey sherman harris,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,v. douglas snow,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,john crome,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,william e. krallman,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,max pechstein,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,august sander,1956,Diogenes with a Camera III,False
1.0,0.0,0.0,0.0,raeford worsted corporation,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,mary meigs,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"catoir silk, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,leonard baskin,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,pellon corporation,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,edward j. hodgkins,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,paul k. freeman,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,ernest briggs,1956,Twelve Americans,False
1.0,0.0,0.0,0.0,velveray corporation,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,mildred constantine,1956,Family Service Association Posters,False
1.0,0.0,0.0,0.0,"novik & company, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"alamac knitting mills, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,walker evans,1956,Diogenes with a Camera III,False
1.0,0.0,0.0,0.0,eugene lutz,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,roncocas,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"goodman & theise, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,anna walinska,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,haartz auto fabric company,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,the tapleys,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,william thomas,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,david cox,1956,"Masters of British Painting, 18001950",False
1.0,0.0,0.0,0.0,richard o. tyler,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,giacomo manzù,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,james thrall soby,1956,Balthus,False
1.0,0.0,0.0,0.0,earline brice,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,robert burkert,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,pierre sillan,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,jack lenor larsen,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,manuel alvarez bravo,1956,Diogenes with a Camera III,False
1.0,0.0,0.0,0.0,wamsutta mills,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,irma cavat,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,chaim soutine,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,al herberts,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,kathryn westphal,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,john levee,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,seymour lipton,1956,Twelve Americans,False
1.0,0.0,0.0,0.0,ralph dubin,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,richard claude ziemann,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,gabor peterdi,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,alexander girard,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,billy morrow jackson,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,sheilagh coulter,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,russell twiggs,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"perspectives, inc.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,benjamin heller,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,mary lewis,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,edward millman,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,vasily kandinsky,1956,Kandinsky Murals,False
1.0,0.0,0.0,0.0,ellen siegal,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,william rose,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,beatrice anderson,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,paul jenkins,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,reuben tam,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,dorothy sturm,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,james brooks,1956,Twelve Americans,False
1.0,0.0,0.0,0.0,ezio martinelli,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,sol wilson,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,bill carter,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,galey & lord,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,h. douglas pickering,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,"knoll textiles, new york, ny",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,walter askin,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,hugh j. beard,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,richard wagner,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,golding decorative fabrics,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,étienne hajdu,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,joseph crivy,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,grace hartigan,1956,Twelve Americans,False
1.0,0.0,0.0,0.0,robert sullivan,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,tom vincent,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,robert lee skaggs,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,jak kovatch,1956,Recent Drawings U.S.A.,False
1.0,0.0,0.0,0.0,robert s. low,1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,"charles earle, jr.",1956,Textiles U.S.A.,False
1.0,0.0,0.0,0.0,germaine richier,1956,Recent European Acquisitions,False
1.0,0.0,0.0,0.0,john everett millais,1956,"Masters of British Painting, 18001950",False
